,0,1,2,3
6943,282770,2018/10/19 20:40,1.6344,34.4316
6944,282751,2018/10/19 20:40,1.2544,34.3216
6945,282374,2018/10/19 20:40,1.19431,29.4091
6946,283522,2018/10/19 20:40,1.52239,21.7263
6947,282344,2018/10/19 20:40,2.14938,15.082
6948,281943,2018/10/19 20:40,1.74665,26.1294
6949,282632,2018/10/19 20:40,1.83797,19.0767
6950,282413,2018/10/19 20:40,1.39003,49.6698
6951,282593,2018/10/19 20:40,1.42776,25.5988
6952,282672,2018/10/19 20:40,1.40541,27.5847
6953,282081,2018/10/19 20:40,1.68554,20.6693
6954,282772,2018/10/19 20:40,1.37729,41.2908
6955,282753,2018/10/19 20:40,1.30522,36.1871
6956,282376,2018/10/19 20:40,1.39422,28.6581
6957,283524,2018/10/19 20:40,1.26405,48.1477
6958,282346,2018/10/19 20:40,2.0107,18.9378
6959,281945,2018/10/19 20:40,1.35433,31.0976
6960,282575,2018/10/19 20:40,1.73944,20.2981
6961,282415,2018/10/19 20:40,2.66838,25.9176
6962,282083,2018/10/19 20:40,1.4572,24.9322
6963,282980,2018/10/19 20:40,1.33237,26.6909
6964,282615,2018/10/19 20:40,1.34784,24.5187
6965,283124,2018/10/19 20:40,1.62217,26.7423
6966,282774,2018/10/19 20:40,1.25738,50.3029
6967,282755,2018/10/19 20:40,1.61084,22.4815
6968,282378,2018/10/19 20:40,1.80456,20.1325
6969,283526,2018/10/19 20:40,1.21597,42.7515
6970,282577,2018/10/19 20:40,1.32974,29.8114
6971,282698,2018/10/19 20:40,2.0932,15.9185
6972,282737,2018/10/19 20:40,1.80014,21.2804
6973,282085,2018/10/19 20:40,1.45006,33.0123
6974,282982,2018/10/19 20:40,1.59718,26.0123
6975,282598,2018/10/19 20:40,2.32189,15.0685
6976,282757,2018/10/19 20:40,1.36599,28.9143
6977,282380,2018/10/19 20:40,6.07635,5.88215
6978,283528,2018/10/19 20:40,1.20946,41.0845
6979,282579,2018/10/19 20:40,1.43812,24.2232
6980,283414,2018/10/19 20:40,1.7088,20.9552
6981,283106,2018/10/19 20:40,1.32946,36.2672
6982,282087,2018/10/19 20:40,1.18708,38.8558
6983,282287,2018/10/19 20:40,1.63613,21.8832
6984,283006,2018/10/19 20:40,2.18249,20.6199
6985,282149,2018/10/19 20:40,1.49561,25.4158
6986,283192,2018/10/19 20:40,1.71648,22.8324
6987,282050,2018/10/19 20:40,1.27679,32.5127
6988,283291,2018/10/19 20:40,1.53376,30.2164
6989,282090,2018/10/19 20:40,1.49834,28.7928
6990,282821,2018/10/19 20:40,1.43984,26.0976
6991,281955,2018/10/19 20:40,1.36446,37.8798
6992,282823,2018/10/19 20:40,1.35379,28.7788
6993,283377,2018/10/19 20:40,2.00197,17.1671
6994,282605,2018/10/19 20:40,1.93306,19.54
6995,282508,2018/10/19 20:40,3.92658,8.98567
6996,281957,2018/10/19 20:40,1.30283,42.5633
6997,282825,2018/10/19 20:40,1.30517,32.9502
6998,282887,2018/10/19 20:40,1.37449,26.875
6999,282607,2018/10/19 20:40,1.36808,34.9415
7000,281959,2018/10/19 20:40,1.52337,40.1835
7001,283136,2018/10/19 20:40,1.41421,43.31
7002,282390,2018/10/19 20:40,1.29343,30.5046
7003,282827,2018/10/19 20:40,1.38159,27.7194
7004,282889,2018/10/19 20:40,1.38342,27.4354
7005,282609,2018/10/19 20:40,1.40109,32.0978
7006,282953,2018/10/19 20:40,1.54875,24.343
7007,281961,2018/10/19 20:40,1.48758,31.4997
7008,283117,2018/10/19 20:40,1.98764,21.481
7009,282039,2018/10/19 20:40,1.51321,25.9589
7010,282692,2018/10/19 20:40,1.55628,23.0834
7011,282611,2018/10/19 20:40,1.2818,41.9163
7012,282955,2018/10/19 20:40,1.30996,28.4155
7013,282476,2018/10/19 20:40,1.66755,22.1042
7014,282101,2018/10/19 20:40,1.28747,31.3974
7015,282395,2018/10/19 20:40,1.31112,30.9209
7016,283324,2018/10/19 20:40,1.22519,38.2305
7017,283486,2018/10/19 20:40,1.41251,29.7139
7018,283410,2018/10/19 20:40,2.94694,15.9383
7019,282556,2018/10/19 20:40,1.89134,18.0468
7020,282103,2018/10/19 20:40,1.36257,35.4866
7021,282397,2018/10/19 20:40,1.22315,40.1185
7022,282875,2018/10/19 20:40,1.38857,26.1437
7023,283412,2018/10/19 20:40,1.47566,34.7651
7024,282458,2018/10/19 20:40,1.33467,28.9751
7025,283188,2018/10/19 20:40,1.66677,24.844
7026,283043,2018/10/19 20:40,1.41081,37.7786
7027,283004,2018/10/19 20:40,1.25094,39.3832
7028,283190,2018/10/19 20:40,1.39419,27.1369
7029,282639,2018/10/19 20:40,1.2154,38.6115
7030,282619,2018/10/19 20:40,1.42363,28.0212
7031,283045,2018/10/19 20:40,1.91189,19.1728
7032,282169,2018/10/19 20:40,1.62195,21.1077
7033,283310,2018/10/19 20:40,1.62286,25.6985
7034,282422,2018/10/19 20:40,1.20788,24.6
7035,283352,2018/10/19 20:40,1.45066,27.8256
7036,282681,2018/10/19 20:40,2.85169,11.9578
7037,282249,2018/10/19 20:40,1.06015,101.34
7038,282641,2018/10/19 20:40,1.57788,21.5547
7039,282621,2018/10/19 20:40,1.3075,27.5697
7040,282881,2018/10/19 20:40,1.17028,41.8498
7041,281993,2018/10/19 20:40,1.24031,26.4483
7042,283292,2018/10/19 20:40,1.35581,35.383
7043,282623,2018/10/19 20:40,1.33601,32.8492
7044,282663,2018/10/19 20:40,1.30127,41.3932
7045,283132,2018/10/19 20:40,1.51502,24.5519
7046,283090,2018/10/19 20:40,1.47402,32.0704
7047,283195,2018/10/19 20:40,1.46354,28.4826
7048,281995,2018/10/19 20:40,1.23318,32.7513
7049,282312,2018/10/19 20:40,1.10679,47.8504
7050,282625,2018/10/19 20:40,1.32088,34.3214
7051,283197,2018/10/19 20:40,1.42465,30.5559
7052,282337,2018/10/19 20:40,1.20327,84.4077
7053,282314,2018/10/19 20:40,1.20446,80.8668
7054,282748,2018/10/19 20:40,1.67827,32.0751
7055,283199,2018/10/19 20:40,1.14336,85.6876
7056,283220,2018/10/19 20:40,1.10045,48.1313
7057,282138,2018/10/19 20:40,1.84303,20.8995
7058,282316,2018/10/19 20:40,1.46836,28.1499
7059,283201,2018/10/19 20:40,1.82877,24.3218
7060,282494,2018/10/19 20:40,1.35679,26.5949
7061,282140,2018/10/19 20:40,1.64304,23.3537
7062,282161,2018/10/19 20:40,2.03287,19.0373
7063,282496,2018/10/19 20:40,1.70577,17.5679
7064,282733,2018/10/19 20:40,1.80162,18.6075
7065,282142,2018/10/19 20:40,1.78937,21.4119
7066,282695,2018/10/19 20:40,1.57705,24.1758
7067,282163,2018/10/19 20:40,1.70823,19.1336
7068,282934,2018/10/19 20:40,1.4015,28.5065
7069,282979,2018/10/19 20:40,1.33211,26.7787
7070,282124,2018/10/19 20:40,1.3103,41.0219
7071,282321,2018/10/19 20:40,1.8413,26.2795
7072,282144,2018/10/19 20:40,2.01242,19.1351
7073,282165,2018/10/19 20:40,2.49382,12.811
7074,282597,2018/10/19 20:40,2.26846,15.149
7075,282323,2018/10/19 20:40,1.6117,21.3797
7076,282637,2018/10/19 20:40,1.67587,26.1941
7077,282617,2018/10/19 20:40,1.36482,35.2797
7078,282146,2018/10/19 20:40,1.94317,16.1539
7079,281949,2018/10/19 20:40,2.75334,32.6143
7080,282167,2018/10/19 20:40,1.43022,27.9197
7081,283230,2018/10/19 20:40,1.28952,47.359
7082,282325,2018/10/19 20:40,1.47862,25.2325
7083,282818,2018/10/19 20:40,1.35434,27.6338
7084,282503,2018/10/19 20:40,1.48733,25.3329
7085,282229,2018/10/19 20:40,1.57021,20.2994
7086,282661,2018/10/19 20:40,1.4498,33.8542
7087,282987,2018/10/19 20:40,1.67584,23.5074
7088,282328,2018/10/19 20:40,1.84273,19.6845
7089,282882,2018/10/19 20:40,1.36007,35.8486
7090,283312,2018/10/19 20:40,4.6991,8.17661
7091,283008,2018/10/19 20:40,1.32655,40.9726
7092,282271,2018/10/19 20:40,3.09897,12.2115
7093,282884,2018/10/19 20:40,1.32296,33.5656
7094,282092,2018/10/19 20:40,1.48085,31.5043
7095,283010,2018/10/19 20:40,1.20126,46.6288
7096,282273,2018/10/19 20:40,1.29327,39.0709
7097,282968,2018/10/19 20:40,1.31516,36.8115
7098,283091,2018/10/19 20:40,1.52158,33.5774
7099,283012,2018/10/19 20:40,1.66315,22.6192
7100,282647,2018/10/19 20:40,1.18558,33.1323
7101,282970,2018/10/19 20:40,1.23103,39.7794
7102,282491,2018/10/19 20:40,1.94185,22.8527
7103,282195,2018/10/19 20:40,1.60508,22.0178
7104,282667,2018/10/19 20:40,1.12333,58.287
7105,283014,2018/10/19 20:40,2.04257,29.496
7106,282197,2018/10/19 20:40,1.56474,22.6508
7107,282098,2018/10/19 20:40,1.46164,27.5072
7108,283016,2018/10/19 20:40,1.70923,18.1085
7109,282936,2018/10/19 20:40,1.68896,24.2428
7110,282736,2018/10/19 20:40,1.65831,21.6986
7111,283171,2018/10/19 20:40,1.65308,25.0021
7112,283472,2018/10/19 20:40,1.40497,40.7234
7113,282109,2018/10/19 20:40,1.19072,35.33
7114,283454,2018/10/19 20:40,1.68973,27.8297
7115,282941,2018/10/19 20:40,1.30598,34.1378
7116,282189,2018/10/19 20:40,1.38319,24.1015
7117,282070,2018/10/19 20:40,1.17477,48.0503
7118,283474,2018/10/19 20:40,2.09538,24.1093
7119,282111,2018/10/19 20:40,1.34896,38.6776
7120,282683,2018/10/19 20:40,1.9261,20.3406
7121,283456,2018/10/19 20:40,1.50138,32.9751
7122,282506,2018/10/19 20:40,1.39764,30.1431
7123,282329,2018/10/19 20:40,1.73981,21.0011
7124,282232,2018/10/19 20:40,1.04845,102.237
7125,283476,2018/10/19 20:40,1.31187,44.7933
7126,282113,2018/10/19 20:40,1.42351,25.508
7127,283458,2018/10/19 20:40,1.88331,23.8085
7128,282706,2018/10/19 20:40,1.31436,32.321
7129,283478,2018/10/19 20:40,1.21643,53.5611
7130,283460,2018/10/19 20:40,1.51013,30.1679
7131,282708,2018/10/19 20:40,2.25646,15.2504
7132,283442,2018/10/19 20:40,1.10938,78.773
7133,283480,2018/10/19 20:40,1.38599,32.1927
7134,283219,2018/10/19 20:40,2.32066,20.6805
7135,283462,2018/10/19 20:40,1.24249,36.4241
7136,282710,2018/10/19 20:40,1.38225,23.6196
7137,282867,2018/10/19 20:40,1.78063,20.5499
7138,283444,2018/10/19 20:40,1.17598,43.0717
7139,283482,2018/10/19 20:40,1.44004,31.4826
7140,283464,2018/10/19 20:40,1.1791,36.8317
7141,283384,2018/10/19 20:40,1.46061,23.9764
7142,282433,2018/10/19 20:40,1.94597,17.3879
7143,283446,2018/10/19 20:40,2.21082,17.579
7144,283344,2018/10/19 20:40,1.36246,28.7016
7145,283484,2018/10/19 20:40,1.80833,24.9973
7146,282978,2018/10/19 20:40,1.92004,18.7829
7147,282633,2018/10/19 20:40,1.60028,23.0889
7148,283466,2018/10/19 20:40,2.1352,23.0393
7149,283448,2018/10/19 20:40,1.39447,32.0118
7150,282063,2018/10/19 20:40,1.21311,52.2817
7151,282895,2018/10/19 20:40,1.46037,28.93
7152,283040,2018/10/19 20:40,1.76831,20.3026
7153,283468,2018/10/19 20:40,2.18957,36.234
7154,282596,2018/10/19 20:40,1.45628,23.9133
7155,283450,2018/10/19 20:40,1.21166,63.7358
7156,282225,2018/10/19 20:40,1.69005,18.6736
7157,282065,2018/10/19 20:40,1.18239,44.0881
7158,282897,2018/10/19 20:40,1.88822,17.3341
7159,283470,2018/10/19 20:40,2.22186,25.0209
7160,283452,2018/10/19 20:40,1.42922,30.9413
7161,282857,2018/10/19 20:40,1.46533,26.142
7162,282838,2018/10/19 20:40,1.38347,31.1058
7163,282880,2018/10/19 20:40,1.28637,35.7775
7164,282130,2018/10/19 20:40,1.23866,39.4617
7165,282464,2018/10/19 20:40,1.99881,21.3228
7166,282859,2018/10/19 20:40,1.29323,40.5826
7167,282190,2018/10/19 20:40,1.33261,25.19
7168,282444,2018/10/19 20:40,1.34723,32.33
7169,282132,2018/10/19 20:40,1.37724,28.1254
7170,282466,2018/10/19 20:40,1.67233,17.624
7171,282704,2018/10/19 20:40,1.19272,31.9839
7172,282945,2018/10/19 20:40,1.66304,23.7664
7173,282386,2018/10/19 20:40,1.34218,34.0813
7174,283294,2018/10/19 20:40,1.12975,42.6335
7175,282527,2018/10/19 20:40,1.44974,21.315
7176,282134,2018/10/19 20:40,2.04559,17.6636
7177,282468,2018/10/19 20:40,1.53693,20.4438
7178,282489,2018/10/19 20:40,1.54783,23.1236
7179,283031,2018/10/19 20:40,1.62029,32.6024
7180,282136,2018/10/19 20:40,1.84128,20.9968
7181,282806,2018/10/19 20:40,1.69265,20.2629
7182,282846,2018/10/19 20:40,1.59249,27.889
7183,282371,2018/10/19 20:40,1.43185,25.3915
7184,283519,2018/10/19 20:40,1.35326,29.655
7185,282159,2018/10/19 20:40,1.7962,21.1125
7186,282996,2018/10/19 20:40,1.94587,15.3827
7187,282514,2018/10/19 20:40,2.86587,14.9096
7188,282572,2018/10/19 20:40,1.63858,21.3212
7189,282671,2018/10/19 20:40,1.3966,31.2565
7190,282998,2018/10/19 20:40,1.32907,28.7572
7191,283345,2018/10/19 20:40,1.50831,24.6934
7192,283142,2018/10/19 20:40,1.26846,36.2278
7193,282478,2018/10/19 20:40,1.70849,22.3666
7194,283000,2018/10/19 20:40,1.29083,49.4126
7195,283347,2018/10/19 20:40,1.5269,25.4672
7196,282916,2018/10/19 20:40,1.52693,24.8241
7197,282417,2018/10/19 20:40,1.42061,30.4578
7198,282480,2018/10/19 20:40,1.59873,24.8542
7199,282500,2018/10/19 20:40,1.32635,30.4964
7200,281968,2018/10/19 20:40,1.38384,26.47
7201,283145,2018/10/19 20:40,1.23087,53.8415
7202,283083,2018/10/19 20:40,1.80146,36.8437
7203,282855,2018/10/19 20:40,1.30647,31.9186
7204,281931,2018/10/19 20:40,1.76164,20.5033
7205,282659,2018/10/19 20:40,1.6339,24.3887
7206,282964,2018/10/19 20:40,1.44841,25.2159
7207,281952,2018/10/19 20:40,1.22482,47.9492
7208,281933,2018/10/19 20:40,1.32991,33.2967
7209,282289,2018/10/19 20:40,2.22192,17.0498
7210,282860,2018/10/19 20:40,1.46963,27.9898
7211,282966,2018/10/19 20:40,1.06699,97.4815
7212,282191,2018/10/19 20:40,1.38801,24.3376
7213,282355,2018/10/19 20:40,1.68969,22.1585
7214,281935,2018/10/19 20:40,1.53544,30.278
7215,282291,2018/10/19 20:40,2.0648,12.2624
7216,282212,2018/10/19 20:40,2.25928,15.2361
7217,282803,2018/10/19 20:40,2.07643,17.4972
7218,282233,2018/10/19 20:40,1.1004,96.2971
7219,283133,2018/10/19 20:40,1.87451,18.1961
7220,282447,2018/10/19 20:40,1.7357,23.3516
7221,282784,2018/10/19 20:40,1.30505,27.2159
7222,282193,2018/10/19 20:40,1.89005,16.8669
7223,281937,2018/10/19 20:40,1.80789,25.8663
7224,283092,2018/10/19 20:40,1.38463,28.8748
7225,283317,2018/10/19 20:40,1.51096,26.6304
7226,281919,2018/10/19 20:40,1.35237,32.0202
7227,283403,2018/10/19 20:40,1.719,33.4829
7228,282786,2018/10/19 20:40,1.58902,22.8421
7229,283032,2018/10/19 20:40,1.18976,46.8748
7230,283380,2018/10/19 20:40,1.27977,30.698
7231,282076,2018/10/19 20:40,2.99135,12.9655
7232,281939,2018/10/19 20:40,1.5894,26.3571
7233,281921,2018/10/19 20:40,1.94961,21.2297
7234,282729,2018/10/19 20:40,1.5893,20.7029
7235,283405,2018/10/19 20:40,1.34323,38.7257
7236,282372,2018/10/19 20:40,1.46722,25.0435
7237,283034,2018/10/19 20:40,1.36575,28.5412
7238,281923,2018/10/19 20:40,1.46899,26.5505
7239,283407,2018/10/19 20:40,2.15395,14.4325
7240,283223,2018/10/19 20:40,1.38768,33.3826
7241,282850,2018/10/19 20:40,1.29687,32.0607
7242,282319,2018/10/19 20:40,1.67382,20.4796
7243,281925,2018/10/19 20:40,2.15794,23.2251
7244,282536,2018/10/19 20:40,2.01298,17.2332
7245,282282,2018/10/19 20:40,1.25049,77.8841
7246,281927,2018/10/19 20:40,1.46827,33.6488
7247,283348,2018/10/19 20:40,1.22939,34.536
7248,282284,2018/10/19 20:40,1.4387,32.341
7249,282106,2018/10/19 20:40,1.44926,29.6644
7250,283104,2018/10/19 20:40,1.2287,40.2217
7251,283328,2018/10/19 20:40,1.75257,21.7571
7252,281929,2018/10/19 20:40,1.55141,31.2842
7253,281969,2018/10/19 20:40,1.30751,29.3865
7254,283287,2018/10/19 20:40,1.17919,37.3955
7255,282286,2018/10/19 20:40,1.68615,20.4226
7256,282440,2018/10/19 20:40,1.87763,22.0533
7257,281950,2018/10/19 20:40,1.02886,83.6348
7258,282207,2018/10/19 20:40,1.3884,24.7796
7259,283434,2018/10/19 20:40,1.28146,35.952
7260,283436,2018/10/19 20:40,1.2211,40.7503
7261,282152,2018/10/19 20:40,1.61504,23.141
7262,283418,2018/10/19 20:40,1.5392,30.7531
7263,282989,2018/10/19 20:40,1.36401,33.1967
7264,283438,2018/10/19 20:40,1.27978,30.2453
7265,283050,2018/10/19 20:40,1.47952,27.8308
7266,283029,2018/10/19 20:40,1.4825,31.42
7267,282585,2018/10/19 20:40,1.40103,29.8753
7268,283420,2018/10/19 20:40,1.30556,34.7622
7269,283051,2018/10/19 20:40,1.75256,21.4639
7270,283216,2018/10/19 20:40,1.31068,31.5607
7271,283535,2018/10/19 20:40,1.53014,26.6418
7272,282863,2018/10/19 20:40,2.51118,15.1049
7273,283440,2018/10/19 20:40,1.32095,32.2629
7274,283134,2018/10/19 20:40,1.18954,39.4992
7275,283052,2018/10/19 20:40,1.76318,20.1814
7276,282687,2018/10/19 20:40,1.60464,13.1054
7277,283422,2018/10/19 20:40,1.48703,30.6114
7278,283073,2018/10/19 20:40,1.24727,30.6586
7279,282865,2018/10/19 20:40,1.65385,22.6275
7280,283094,2018/10/19 20:40,1.28723,36.3446
7281,283340,2018/10/19 20:40,1.47064,25.8908
7282,282690,2018/10/19 20:40,1.80811,20.5427
7283,282430,2018/10/19 20:40,1.68383,22.5221
7284,282077,2018/10/19 20:40,1.29206,30.3
7285,283424,2018/10/19 20:40,1.32271,35.905
7286,282808,2018/10/19 20:40,1.16733,33.0455
7287,283342,2018/10/19 20:40,1.85126,21.5513
7288,283300,2018/10/19 20:40,1.49122,26.036
7289,283426,2018/10/19 20:40,1.44603,39.9057
7290,282790,2018/10/19 20:40,1.42634,18.0313
7291,282040,2018/10/19 20:40,1.47637,24.2239
7292,282220,2018/10/19 20:40,1.68341,19.2946
7293,283428,2018/10/19 20:40,1.26919,37.0391
7294,282852,2018/10/19 20:40,1.37081,26.2798
7295,282203,2018/10/19 20:40,1.73457,19.9216
7296,283430,2018/10/19 20:40,1.07373,89.5903
7297,283021,2018/10/19 20:40,1.38964,28.938
7298,282937,2018/10/19 20:40,1.52677,27.7057
7299,283432,2018/10/19 20:40,1.24014,37.7937
7300,282107,2018/10/19 20:40,1.58583,26.26
7301,283023,2018/10/19 20:40,1.77235,20.1953
7302,282482,2018/10/19 20:40,1.2618,29.1381
7303,282939,2018/10/19 20:40,1.44843,30.4168
7304,282561,2018/10/19 20:40,1.57045,25.0983
7305,283231,2018/10/19 20:40,1.27896,43.7096
7306,282799,2018/10/19 20:40,1.36778,39.7263
7307,281972,2018/10/19 20:40,1.29711,33.256
7308,283173,2018/10/19 20:40,1.55918,30.2181
7309,282563,2018/10/19 20:40,1.6918,21.6638
7310,283027,2018/10/19 20:40,1.6048,23.7811
7311,282354,2018/10/19 20:40,1.68497,22.1501
7312,281974,2018/10/19 20:40,1.60857,22.968
7313,282153,2018/10/19 20:40,1.62802,22.7243
7314,282330,2018/10/19 20:40,1.72258,20.7044
7315,282905,2018/10/19 20:40,1.2343,35.8748
7316,281976,2018/10/19 20:40,1.40378,21.6306
7317,282991,2018/10/19 20:40,1.54632,23.1817
7318,283177,2018/10/19 20:40,1.26381,49.4131
7319,282155,2018/10/19 20:40,1.50184,27.1869
7320,282548,2018/10/19 20:40,1.40554,25.8324
7321,282907,2018/10/19 20:40,1.35296,29.69
7322,281978,2018/10/19 20:40,1.24977,34.3087
7323,282950,2018/10/19 20:40,2.88115,19.1
7324,282157,2018/10/19 20:40,1.62938,25.1988
7325,282994,2018/10/19 20:40,1.18967,30.932
7326,282472,2018/10/19 20:40,1.49151,24.3588
7327,281980,2018/10/19 20:40,1.48567,25.0128
7328,282097,2018/10/19 20:40,1.4829,26.7286
7329,282391,2018/10/19 20:40,1.47424,30.1137
7330,282059,2018/10/19 20:40,1.51126,28.6471
7331,282810,2018/10/19 20:40,1.35575,30.6149
7332,281982,2018/10/19 20:40,1.44234,23.5189
7333,282830,2018/10/19 20:40,1.41273,28.8444
7334,282299,2018/10/19 20:40,1.69437,19.9733
7335,282652,2018/10/19 20:40,1.45481,31.0165
7336,282812,2018/10/19 20:40,1.35532,28.7982
7337,281984,2018/10/19 20:40,1.53326,22.0412
7338,283166,2018/10/19 20:40,1.36386,36.9825
7339,282366,2018/10/19 20:40,1.7919,20.9998
7340,281986,2018/10/19 20:40,1.79828,20.2683
7341,282557,2018/10/19 20:40,1.70195,23.5876
7342,283062,2018/10/19 20:40,1.39507,31.463
7343,282795,2018/10/19 20:40,1.60984,20.8561
7344,282368,2018/10/19 20:40,1.31463,61.1432
7345,282418,2018/10/19 20:40,1.76898,21.6718
7346,281988,2018/10/19 20:40,1.19088,30.6075
7347,282226,2018/10/19 20:40,1.41306,25.8603
7348,282559,2018/10/19 20:40,2.68183,14.9114
7349,282459,2018/10/19 20:40,1.27785,32.8406
7350,282797,2018/10/19 20:40,1.39123,38.4495
7351,282679,2018/10/19 20:40,1.30803,33.8351
7352,282919,2018/10/19 20:40,1.70081,23.8796
7353,282128,2018/10/19 20:40,1.54243,24.2453
7354,282878,2018/10/19 20:40,2.28844,15.8014
7355,282837,2018/10/19 20:40,1.45346,28.5647
7356,282306,2018/10/19 20:40,1.43375,29.3839
7357,283150,2018/10/19 20:40,1.29126,35.9595
7358,283086,2018/10/19 20:40,3.32961,15.2229
7359,282721,2018/10/19 20:40,1.7291,23.5767
7360,282269,2018/10/19 20:40,4.18026,10.0543
7361,283332,2018/10/19 20:40,1.42031,25.2702
7362,282308,2018/10/19 20:40,2.37618,16.0609
7363,283152,2018/10/19 20:40,1.48228,30.9494
7364,283374,2018/10/19 20:40,1.39367,29.4792
7365,281953,2018/10/19 20:40,1.4136,27.3323
7366,282210,2018/10/19 20:40,1.5155,24.5495
7367,282903,2018/10/19 20:40,1.33232,34.6907
7368,282723,2018/10/19 20:40,1.83311,20.5786
7369,282564,2018/10/19 20:40,1.51471,26.1014
7370,282487,2018/10/19 20:40,1.49168,25.1394
7371,282310,2018/10/19 20:40,2.52354,13.8399
7372,282783,2018/10/19 20:40,1.48953,23.6035
7373,282685,2018/10/19 20:40,1.86398,19.9064
7374,281917,2018/10/19 20:40,1.53379,26.3841
7375,282725,2018/10/19 20:40,1.55801,23.0075
7376,281996,2018/10/19 20:40,1.11368,97.9559
7377,283398,2018/10/19 20:40,1.21154,75.9275
7378,283158,2018/10/19 20:40,1.29627,41.7133
7379,282727,2018/10/19 20:40,1.55385,23.9883
7380,283218,2018/10/19 20:40,1.4094,38.0632
7381,283277,2018/10/19 20:40,1.22785,45.7112
7382,283400,2018/10/19 20:40,1.96802,20.8027
7383,282118,2018/10/19 20:40,1.45607,27.3033
7384,282473,2018/10/19 20:40,1.77391,21.5447
7385,283279,2018/10/19 20:40,1.14094,55.9912
7386,283402,2018/10/19 20:40,2.56316,18.3779
7387,283281,2018/10/19 20:40,1.96449,30.6203
7388,282260,2018/10/19 20:40,2.15971,16.6549
7389,282300,2018/10/19 20:40,1.68119,20.378
7390,283283,2018/10/19 20:40,1.57866,32.6967
7391,282043,2018/10/19 20:40,2.01239,17.2427
7392,282262,2018/10/19 20:40,2.52131,14.2161
7393,282696,2018/10/19 20:40,1.55073,24.0611
7394,282302,2018/10/19 20:40,1.20061,81.9192
7395,282045,2018/10/19 20:40,1.88018,18.1769
7396,282205,2018/10/19 20:40,1.47572,23.6724
7397,282304,2018/10/19 20:40,1.46826,46.6381
7398,282816,2018/10/19 20:40,1.4346,23.7383
7399,282246,2018/10/19 20:40,1.71778,19.6392
7400,282719,2018/10/19 20:40,1.88468,19.5504
7401,283309,2018/10/19 20:40,1.40938,27.3825
7402,281990,2018/10/19 20:40,1.30089,25.8124
7403,282701,2018/10/19 20:40,3.31443,9.27939
7404,282504,2018/10/19 20:40,2.17604,18.9513
7405,282383,2018/10/19 20:40,1.36837,37.3698
7406,282741,2018/10/19 20:40,2.01053,18.0839
7407,283212,2018/10/19 20:40,2.39859,21.4512
7408,282353,2018/10/19 20:40,2.01834,16.7967
7409,282424,2018/10/19 20:40,2.66976,18.5225
7410,283375,2018/10/19 20:40,1.37476,27.1446
7411,282603,2018/10/19 20:40,1.37146,33.1517
7412,282883,2018/10/19 20:40,1.21167,34.7015
7413,283049,2018/10/19 20:40,1.52879,26.8609
7414,283214,2018/10/19 20:40,1.11969,61.7593
7415,282445,2018/10/19 20:40,1.43791,31.8413
7416,282861,2018/10/19 20:40,1.40869,29.2773
7417,282426,2018/10/19 20:40,1.47899,30.107
7418,282234,2018/10/19 20:40,1.70683,23.1217
7419,282357,2018/10/19 20:40,4.17739,8.16647
7420,282094,2018/10/19 20:40,1.29178,32.9725
7421,282646,2018/10/19 20:40,1.25986,28.869
7422,283536,2018/10/19 20:40,1.45094,29.3109
7423,282428,2018/10/19 20:40,3.76969,8.07296
7424,283538,2018/10/19 20:40,1.13711,60.0698
7425,282668,2018/10/19 20:40,1.22205,52.1526
7426,283320,2018/10/19 20:40,2.93811,18.6635
7427,282532,2018/10/19 20:40,1.3645,26.8212
7428,282298,2018/10/19 20:40,2.29405,15.7482
7429,282870,2018/10/19 20:40,1.36089,24.9449
7430,283322,2018/10/19 20:40,1.14183,43.9665
7431,282435,2018/10/19 20:40,1.37353,31.5787
7432,282634,2018/10/19 20:40,1.49129,23.3687
7433,283019,2018/10/19 20:40,1.939,17.2537
7434,282223,2018/10/19 20:40,1.05895,99.2529
7435,283367,2018/10/19 20:40,1.29093,30.8034
7436,283186,2018/10/19 20:40,1.68076,25.2385
7437,282183,2018/10/19 20:40,1.6988,21.3464
7438,283206,2018/10/19 20:40,1.24502,30.4213
7439,283369,2018/10/19 20:40,2.75137,11.2637
7440,283228,2018/10/19 20:40,1.2758,42.2124
7441,282185,2018/10/19 20:40,1.56577,21.46
7442,283208,2018/10/19 20:40,1.17522,41.486
7443,282349,2018/10/19 20:40,1.36693,30.3758
7444,283307,2018/10/19 20:40,1.31646,36.306
7445,282046,2018/10/19 20:40,1.66798,19.2601
7446,282699,2018/10/19 20:40,5.45012,7.33939
7447,283149,2018/10/19 20:40,1.3963,32.8228
7448,283371,2018/10/19 20:40,1.83486,21.6943
7449,282739,2018/10/19 20:40,1.74165,18.8133
7450,282187,2018/10/19 20:40,1.64267,18.776
7451,283210,2018/10/19 20:40,1.52286,28.3955
7452,282351,2018/10/19 20:40,2.02829,20.0439
7453,282879,2018/10/19 20:40,2.2847,15.8376
7454,283067,2018/10/19 20:40,1.57821,31.4062
7455,282922,2018/10/19 20:40,1.08082,40.0812
7456,282384,2018/10/19 20:40,1.25328,37.6017
7457,283193,2018/10/19 20:40,1.32095,32.7205
7458,282544,2018/10/19 20:40,1.39449,27.8249
7459,283069,2018/10/19 20:40,1.50968,31.9444
7460,282924,2018/10/19 20:40,1.34288,34.8719
7461,282546,2018/10/19 20:40,1.59326,21.3343
7462,282664,2018/10/19 20:40,1.24923,39.8694
